"drug","ID","NES","pvalue","p.adjust","aging_anti","abs_NES","Organ","Rank1","Random_score","Rank2","Standard_NES","Standard_Random","WeightedRank","total_rank"
"Lurasidone","Rising",1.19861322332387,0.145530145530146,0.145530145530146,"posi_aging",1.19861322332387,"Heart",43,1.5409428152948e-06,155,0.0174070463723715,0.000502221363724165,0.00726415136718311,95
"Ketoconazole","Rising",1.17316861818868,0.202786377708978,0.202786377708978,"posi_aging",1.17316861818868,"Heart",56,3.9830198815363e-06,100,0.0119760479041916,0.00407185628742515,0.00723353293413174,96
"Dienogest","Rising",1.17637089986072,0.181240063593005,0.181240063593005,"posi_aging",1.17637089986072,"Heart",53,3.87885030827267e-06,108,0.0129928821602079,0.00332667997338656,0.00719316084811509,97
"Neostigmine","Rising",-1.14282259418553,0.221779548472776,0.221779548472776,"anti_aging",1.14282259418553,"Heart",64,4.09457798956959e-06,94,0.00973053892215569,0.00471397630271372,0.00672060135049051,98
"Carfilzomib","Rising",1.12224484615982,0.272088353413655,0.272088353413655,"posi_aging",1.12224484615982,"Heart",71,4.28856650757428e-06,86,0.00818082145568019,0.00570951121013786,0.00669803530835479,99
"Trazodone","Rising",-1.18445830470762,0.194444444444444,0.194444444444444,"anti_aging",1.18445830470762,"Heart",48,1.54145154949283e-06,154,0.0149700598802395,0.000544365813826892,0.00631464344039194,100
"Nefazodone","Rising",1.181165146711,0.165794066317627,0.165794066317627,"posi_aging",1.181165146711,"Heart",50,1.5771846437186e-06,147,0.0141317365269461,0.000855431993156544,0.00616595380667237,101
"Olanzapine","Rising",-1.17391764790824,0.186721991701245,0.186721991701245,"anti_aging",1.17391764790824,"Heart",55,1.78177707758509e-06,126,0.0123026673924878,0.00199600798403194,0.00611867174741426,102
"Icosapent","Rising",0.817515583737634,0.79689366786141,0.79689366786141,"posi_aging",0.817515583737634,"Heart",153,5.23072708649565e-06,64,0.000587061171774099,0.00973053892215569,0.00607314782200305,103
"Panobinostat","Rising",-0.973568300991955,0.54066985645933,0.54066985645933,"anti_aging",0.973568300991955,"Heart",110,4.68800567517861e-06,72,0.00315732172019597,0.00798403193612774,0.00605334784975503,104
"Enzalutamide","Rising",-1.15420396748932,0.172131147540984,0.172131147540984,"anti_aging",1.15420396748932,"Heart",61,3.78642680305189e-06,111,0.0105035829979386,0.00307493121864379,0.0060463919303617,105
"Lisuride","Rising",-1.16763088389269,0.223280423280423,0.223280423280423,"anti_aging",1.16763088389269,"Heart",57,1.67628407493529e-06,134,0.0116608887488182,0.00151934936097953,0.00557596511611498,106
"Quetiapine","Rising",1.16079682234175,0.211021505376344,0.211021505376344,"posi_aging",1.16079682234175,"Heart",60,1.78905747426397e-06,125,0.0107784431137725,0.00205988023952096,0.00554730538922156,107
"Belinostat","Rising",-0.849858051274197,0.805280528052805,0.805280528052805,"anti_aging",0.849858051274197,"Heart",146,4.68800567517861e-06,71,0.00090230497908293,0.00818082145568019,0.00526941486504129,108
"Azacitidine","Rising",-0.777489874323436,0.931693989071038,0.931693989071038,"anti_aging",0.777489874323436,"Heart",159,4.73927031128508e-06,70,0.000338944752005424,0.00838323353293413,0.00516551802056265,109
"Eugenol","Rising",1.0763130596616,0.318815331010453,0.318815331010453,"posi_aging",1.0763130596616,"Heart",81,3.98457615086321e-06,99,0.00643158128188068,0.0041734712393395,0.00507671525635598,110
"Flupentixol","Rising",1.16231548199684,0.215122470713525,0.215122470713525,"posi_aging",1.16231548199684,"Heart",59,1.56333155870787e-06,151,0.0110626205216685,0.000674148391957807,0.00482953724384209,111
"Romidepsin","Rising",0.910601108968735,0.652575957727873,0.652575957727873,"posi_aging",0.910601108968735,"Heart",131,4.44073998094482e-06,78,0.00169127394066828,0.00690925840626439,0.00482206462002595,112
"Fluvastatin","Rising",-0.967110259345814,0.519626168224299,0.519626168224299,"anti_aging",0.967110259345814,"Heart",114,4.35424274620117e-06,83,0.00283643239836117,0.00613231368588125,0.00481396117087322,113
"Atorvastatin","Rising",-0.91680943516493,0.62379421221865,0.62379421221865,"anti_aging",0.91680943516493,"Heart",128,4.43945768801044e-06,79,0.00187125748502994,0.00674600166755097,0.00479610399454256,114
"Galantamine","Rising",-0.990549952284904,0.456591639871383,0.456591639871383,"anti_aging",0.990549952284904,"Heart",105,4.1865701648018e-06,88,0.00359281437125749,0.00544365813826892,0.00470332063146434,115
"Ulipristal","Rising",-1.07511137992392,0.346485819975339,0.346485819975339,"anti_aging",1.07511137992392,"Heart",83,3.91168526824514e-06,106,0.00613231368588125,0.00350242910405604,0.00455438293678612,116
"Clomipramine","Rising",-1.1528143669418,0.227176220806794,0.227176220806794,"anti_aging",1.1528143669418,"Heart",63,1.57777453644201e-06,146,0.00998003992015968,0.00090230497908293,0.00453339895551363,117
"Oxandrolone","Rising",-1.09410459965152,0.30414201183432,0.30414201183432,"anti_aging",1.09410459965152,"Heart",77,3.78642680305189e-06,114,0.00707675557974959,0.00283643239836117,0.00453256167091654,118
"Hydralazine","Rising",1.09240704598358,0.30893300248139,0.30893300248139,"posi_aging",1.09240704598358,"Heart",78,3.29672232321587e-06,115,0.00690925840626439,0.00275969799531372,0.00441952215969399,119
